date,hour,weather,temp,atemp,humidity,windspeed
2012-07-02,3,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,33.335,54.0,27.999
2012-07-02,4,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,33.335,54.0,19.999
2012-07-02,5,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,33.335,51.0,0.0
2012-07-02,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,58.0,7.002
2012-07-02,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,7.002
2012-07-02,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.85,52.0,12.998
2012-07-02,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,46.0,16.998
2012-07-02,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,36.365,43.0,16.998
2012-07-02,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,36.365,28.0,19.999
2012-07-02,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,36.365,32.0,12.998
2012-07-02,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,37.88,34.0,15.001
2012-07-02,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,37.88,34.0,15.001
2012-07-02,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,37.12,36.0,12.998
2012-07-02,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,37.12,36.0,19.001
2012-07-02,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,36.365,32.0,8.998
2012-07-02,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,36.365,32.0,11.001
2012-07-02,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,43.0,8.998
2012-07-02,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,43.0,8.998
2012-07-02,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.09,45.0,8.998
2012-07-02,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,11.001
2012-07-02,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,7.002
2012-07-03,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,54.0,0.0
2012-07-03,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,0.0
2012-07-03,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,0.0
2012-07-03,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,65.0,8.998
2012-07-03,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,65.0,7.002
2012-07-03,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,61.0,0.0
2012-07-03,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,65.0,8.998
2012-07-03,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.09,58.0,0.0
2012-07-03,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.09,62.0,6.003
2012-07-03,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,37.12,49.0,11.001
2012-07-03,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,37.12,43.0,15.001
2012-07-03,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,37.88,34.0,12.998
2012-07-03,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.08,37.88,28.0,12.998
2012-07-03,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,38.635,25.0,8.998
2012-07-03,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,38.635,25.0,12.998
2012-07-03,15,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",36.9,38.635,24.0,0.0
2012-07-03,16,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",36.9,38.635,24.0,12.998
2012-07-03,17,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",35.26,37.12,30.0,11.001
2012-07-03,18,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",35.26,37.12,30.0,0.0
2012-07-03,19,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",34.44,37.12,36.0,8.998
2012-07-03,20,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",31.16,34.85,55.0,32.998
2012-07-03,21,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.7,32.575,70.0,19.001
2012-07-03,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,79.0,12.998
2012-07-03,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.06,30.305,83.0,0.0
2012-07-04,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,79.0,6.003
2012-07-04,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,74.0,0.0
2012-07-04,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.06,30.305,83.0,8.998
2012-07-04,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,74.0,12.998
2012-07-04,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,69.0,16.998
2012-07-04,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.06,31.06,69.0,0.0
2012-07-04,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.06,31.06,69.0,0.0
2012-07-04,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,65.0,0.0
2012-07-04,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,61.0,7.002
2012-07-04,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.85,52.0,0.0
2012-07-04,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,36.365,46.0,0.0
2012-07-04,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,37.88,46.0,8.998
2012-07-04,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,39.395,41.0,15.001
2012-07-04,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.91,35.0,0.0
2012-07-04,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.91,37.0,11.001
2012-07-04,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,42.425,35.0,19.999
2012-07-04,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,42.425,35.0,16.998
2012-07-04,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,42.425,35.0,19.999
2012-07-04,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,42.425,42.0,12.998
2012-07-04,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,40.15,47.0,15.001
2012-07-04,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,40.15,47.0,15.001
2012-07-04,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,40.15,53.0,8.998
2012-07-04,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,39.395,56.0,15.001
2012-07-04,23,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.98,34.85,43.0,6.003
2012-07-05,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,7.002
2012-07-05,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,19.001
2012-07-05,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,0.0
2012-07-05,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,54.0,12.998
2012-07-05,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,0.0
2012-07-05,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,34.09,62.0,0.0
2012-07-05,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,0.0
2012-07-05,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.85,55.0,0.0
2012-07-05,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,37.12,49.0,8.998
2012-07-05,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,39.395,49.0,19.999
2012-07-05,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,39.395,44.0,23.999
2012-07-05,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.91,35.0,19.999
2012-07-05,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.91,35.0,23.999
2012-07-05,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,41.665,33.0,15.001
2012-07-05,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,41.665,33.0,22.003
2012-07-05,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,41.665,33.0,23.999
2012-07-05,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,41.665,33.0,16.998
2012-07-05,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,42.425,35.0,11.001
2012-07-05,18,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",36.9,41.665,39.0,22.003
2012-07-05,19,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",36.08,40.15,39.0,16.998
2012-07-05,20,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",35.26,39.395,41.0,15.001
2012-07-05,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,38.635,47.0,12.998
2012-07-05,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,40.15,59.0,8.998
2012-07-05,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,37.88,55.0,11.001
2012-07-06,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.12,62.0,8.998
2012-07-06,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,36.365,55.0,15.001
2012-07-06,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,35.605,62.0,8.998
2012-07-06,3,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.34,34.85,70.0,12.998
2012-07-06,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.85,66.0,15.001
2012-07-06,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.85,66.0,12.998
2012-07-06,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.85,66.0,12.998
2012-07-06,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,46.0,8.998
2012-07-06,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,41.0,11.001
2012-07-06,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,36.365,36.0,8.998
2012-07-06,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,37.12,30.0,0.0
2012-07-06,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,36.365,32.0,6.003
2012-07-06,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.08,37.88,28.0,7.002
2012-07-06,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,39.395,27.0,7.002
2012-07-06,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.15,31.0,11.001
2012-07-06,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,40.91,29.0,12.998
2012-07-06,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,40.91,29.0,7.002
2012-07-06,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,40.91,29.0,0.0
2012-07-06,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.15,33.0,16.998
2012-07-06,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.08,39.395,35.0,15.001
2012-07-06,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,38.635,39.0,7.002
2012-07-06,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,38.635,52.0,8.998
2012-07-06,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,37.88,55.0,12.998
2012-07-06,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,39.395,63.0,7.002
2012-07-07,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.88,66.0,8.998
2012-07-07,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,36.365,70.0,11.001
2012-07-07,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,37.12,72.0,11.001
2012-07-07,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,35.605,74.0,8.998
2012-07-07,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,35.605,74.0,11.001
2012-07-07,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,35.605,74.0,12.998
2012-07-07,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,35.605,74.0,7.002
2012-07-07,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.88,66.0,7.002
2012-07-07,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,41.665,63.0,12.998
2012-07-07,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,41.665,59.0,11.001
2012-07-07,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,43.18,37.0,15.001
2012-07-07,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",38.54,43.94,38.0,12.998
2012-07-07,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",39.36,43.18,31.0,23.999
2012-07-07,13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",39.36,43.18,31.0,16.998
2012-07-07,14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",39.36,43.18,30.0,8.998
2012-07-07,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",39.36,42.425,26.0,0.0
2012-07-07,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",41.0,43.18,19.0,11.001
2012-07-07,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",39.36,42.425,26.0,8.998
2012-07-07,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",38.54,41.665,29.0,6.003
2012-07-07,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,41.665,33.0,8.998
2012-07-07,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,40.91,37.0,11.001
2012-07-07,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.08,39.395,37.0,12.998
2012-07-07,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,41.665,59.0,12.998
2012-07-07,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,40.91,56.0,11.001
2012-07-08,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,39.395,56.0,8.998
2012-07-08,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,39.395,56.0,7.002
2012-07-08,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,38.635,52.0,7.002
2012-07-08,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,38.635,59.0,7.002
2012-07-08,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.88,66.0,7.002
2012-07-08,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.12,62.0,0.0
2012-07-08,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,38.635,70.0,8.998
2012-07-08,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,40.15,66.0,0.0
2012-07-08,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",34.44,40.15,53.0,8.998
2012-07-08,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",35.26,40.91,50.0,7.002
2012-07-08,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",36.9,43.18,45.0,0.0
2012-07-08,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,44.695,42.0,19.999
2012-07-08,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",37.72,44.695,42.0,12.998
2012-07-08,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",38.54,43.94,38.0,16.998
2012-07-08,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",39.36,45.455,36.0,11.001
2012-07-08,15,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",37.72,44.695,42.0,19.001
2012-07-08,16,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",32.8,40.15,66.0,15.001
2012-07-08,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.12,59.0,0.0
2012-07-08,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.12,62.0,7.002
2012-07-08,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,37.12,62.0,11.001
2012-07-08,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,36.365,70.0,6.003
2012-07-08,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,36.365,70.0,8.998
2012-07-08,22,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",30.34,34.85,70.0,6.003
2012-07-08,23,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",27.88,31.82,83.0,6.003
2012-07-09,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.88,31.82,89.0,6.003
2012-07-09,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",28.7,33.335,89.0,7.002
2012-07-09,2,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",28.7,33.335,89.0,12.998
2012-07-09,3,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",28.7,33.335,89.0,12.998
2012-07-09,4,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",27.06,29.545,89.0,26.003
2012-07-09,5,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,15.001
2012-07-09,6,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",26.24,28.79,89.0,16.998
2012-07-09,7,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",27.06,30.305,83.0,15.001
2012-07-09,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,11.001
2012-07-09,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,11.001
2012-07-09,10,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,12.998
2012-07-09,11,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,34.09,62.0,8.998
2012-07-09,12,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.34,34.09,58.0,8.998
2012-07-09,13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.16,34.85,55.0,16.998
2012-07-09,14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.34,34.09,55.0,16.998
2012-07-09,15,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.16,34.09,45.0,15.001
2012-07-09,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,40.0,19.001
2012-07-09,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.85,40.0,11.001
2012-07-09,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.09,48.0,8.998
2012-07-09,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.09,55.0,11.001
2012-07-09,20,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.34,34.09,55.0,7.002
2012-07-09,21,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.34,34.09,55.0,6.003
2012-07-09,22,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,33.335,58.0,7.002
2012-07-09,23,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.7,32.575,65.0,7.002
2012-07-10,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,32.575,70.0,6.003
2012-07-10,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,33.335,74.0,8.998
2012-07-10,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",28.7,33.335,74.0,8.998
2012-07-10,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,79.0,0.0
2012-07-10,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,79.0,8.998
2012-07-10,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.06,30.305,83.0,8.998
2012-07-10,6,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.88,31.82,79.0,7.002
2012-07-10,7,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.7,33.335,74.0,7.002
2012-07-10,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,34.85,74.0,8.998
2012-07-10,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,34.85,66.0,8.998
2012-07-10,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,35.605,62.0,12.998
2012-07-10,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,36.365,46.0,12.998
2012-07-10,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,41.0,8.998
2012-07-10,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,36.365,38.0,12.998
2012-07-10,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",33.62,36.365,38.0,11.001
2012-07-10,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,41.0,15.001
2012-07-10,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,36.365,43.0,15.001
2012-07-10,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,35.605,49.0,12.998
2012-07-10,18,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",28.7,33.335,74.0,15.001
2012-07-10,19,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",28.7,33.335,74.0,15.001
2012-07-10,20,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",26.24,28.79,83.0,15.001
2012-07-10,21,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",26.24,28.79,89.0,7.002
2012-07-10,22,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.24,28.79,83.0,8.998
2012-07-10,23,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.24,28.79,89.0,7.002
2012-07-11,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,8.998
2012-07-11,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,0.0
2012-07-11,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,0.0
2012-07-11,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,8.998
2012-07-11,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,8.998
2012-07-11,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,0.0
2012-07-11,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,28.79,89.0,8.998
2012-07-11,7,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,30.305,83.0,7.002
2012-07-11,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.88,31.82,79.0,11.001
2012-07-11,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.7,33.335,74.0,8.998
2012-07-11,10,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.52,34.09,62.0,8.998
2012-07-11,11,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.16,35.605,58.0,8.998
2012-07-11,12,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.98,34.85,43.0,0.0
2012-07-11,13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",32.8,35.605,42.0,11.001
2012-07-11,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,41.0,15.001
2012-07-11,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,41.0,16.998
2012-07-11,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,38.0,12.998
2012-07-11,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,34.85,31.0,15.001
2012-07-11,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.09,38.0,16.998
2012-07-11,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,48.0,15.001
2012-07-11,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,51.0,11.001
2012-07-11,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,15.001
2012-07-11,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,16.998
2012-07-11,23,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.7,32.575,58.0,16.998
2012-07-12,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.88,31.82,61.0,0.0
2012-07-12,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,31.06,61.0,0.0
2012-07-12,2,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.06,31.06,65.0,6.003
2012-07-12,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,30.305,69.0,7.002
2012-07-12,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,30.305,73.0,7.002
2012-07-12,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",25.42,29.545,73.0,7.002
2012-07-12,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,30.305,73.0,6.003
2012-07-12,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",26.24,30.305,73.0,8.998
2012-07-12,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.88,31.82,65.0,8.998
2012-07-12,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",29.52,33.335,58.0,7.002
2012-07-12,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",30.34,33.335,48.0,11.001
2012-07-12,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.09,45.0,7.002
2012-07-12,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.09,35.0,8.998
2012-07-12,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,34.85,33.0,15.001
2012-07-12,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.98,34.09,33.0,15.001
2012-07-12,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,36.0,12.998
2012-07-12,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",32.8,35.605,36.0,12.998
2012-07-12,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.09,43.0,15.001
2012-07-12,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",31.16,34.09,45.0,8.998
